productId,title,url,price,currency,onSale,originalPrice,rating,reviewCount,shopName,shopUrl,imageUrl,scrapedAt
1511129459,"Skinny Brass Text Name Plate with Rivets | For Dog, Cat, or Pet Collar",https://www.etsy.com/listing/1511129459/skinny-brass-text-name-plate-with-rivets,14.82,USD,False,,0,0,MetalMementos,https://www.etsy.com/shop/MetalMementos,https://i.etsystatic.com/9738488/r/il/edbcf8/5034150516/il_794xN.5034150516_hc2v.jpg,2026-07-15T08:12:28.743Z
793813357,"Personalized Custom Text Metal Tag, Rustic Stamped by Hand Solid Brass Tag, Pet Memorial Metal Plate, Picture Frame Tag, Gold Tone Metal Tag",https://www.etsy.com/listing/793813357/personalized-custom-text-metal-tag,31.0,USD,False,,0,0,BeYOUtiflyCreations,https://www.etsy.com/shop/BeYOUtiflyCreations,https://i.etsystatic.com/8121901/r/il/179858/5446149805/il_794xN.5446149805_s924.jpg,2026-07-15T08:12:28.743Z
1758553913,BANKS Large: Luxury Hand Stamped Personalized Custom Pet ID Tags for Large Dogs in Solid Brass,https://www.etsy.com/listing/1758553913/banks-large-luxury-hand-stamped,32.99,USD,False,,0,0,blinkthings,https://www.etsy.com/shop/blinkthings,https://i.etsystatic.com/5961726/r/il/8bf8fc/6158529023/il_794xN.6158529023_km2d.jpg,2026-07-15T08:12:28.743Z
659574388,"Large Dog Tag - Personalized Pet ID Tag with Hand Stamped and Engraved customizing - Available in Copper, Brass, and Nickel Perfect Pet Gift",https://www.etsy.com/listing/659574388/large-dog-tag-personalized-pet-id-tag,26.0,USD,False,,0,0,themadstampers,https://www.etsy.com/shop/themadstampers,https://i.etsystatic.com/6508068/r/il/339a33/1799622549/il_794xN.1799622549_o2r9.jpg,2026-07-15T08:12:28.743Z
4472543370,"Personalized Washer Dog Tag ID – Solid Brass & Stainless Steel Custom Engraved Pet Tag – Minimalist Circle Dog Tag with Name, Phone Number",https://www.etsy.com/listing/4472543370/personalized-washer-dog-tag-id-solid,14.4,USD,True,24.0,0,0,WestWindCo,https://www.etsy.com/shop/WestWindCo,https://i.etsystatic.com/11483842/r/il/477be7/7856990823/il_794xN.7856990823_d1fb.jpg,2026-07-15T08:12:28.743Z
1709617143,"Personalized Solid Brass Pet ID Tag, Engraved Dog and Cat Tag",https://www.etsy.com/listing/1709617143/personalized-solid-brass-pet-id-tag,16.81,USD,True,21.02,0,0,PrintChainStudio,https://www.etsy.com/shop/PrintChainStudio,https://i.etsystatic.com/50850774/r/il/e4ac8a/5898277590/il_794xN.5898277590_dg7w.jpg,2026-07-15T08:12:28.743Z
4457409311,"Hand Stamped Pet ID Tag, Brass or Nickel Silver",https://www.etsy.com/listing/4457409311/hand-stamped-pet-id-tag-brass-or-nickel,14.0,USD,False,,0,0,HOWLandHEART,https://www.etsy.com/shop/HOWLandHEART,https://i.etsystatic.com/10615005/r/il/8715e6/6609254948/il_794xN.6609254948_49be.jpg,2026-07-15T08:12:28.743Z
4365485720,"Silicone Pet Tag, Silent ID Tag for Dogs, Silent Pet Tag for Cats, Slide On Personalized Pet ID Tag with Custom Engraving Dog Tag, No Noise",https://www.etsy.com/listing/4365485720/silicone-pet-tag-silent-id-tag-for-dogs,4.25,USD,True,5.0,0,0,LuckyTags,https://www.etsy.com/shop/LuckyTags,https://i.etsystatic.com/23877212/r/il/a2bc3c/7227180805/il_794xN.7227180805_ngov.jpg,2026-07-15T08:12:28.743Z
4526128843,"Vintage Brass Dog Tag Deep Engraved, Botanical Crest Pet ID Charm, Floral Border Puppy Name Tag, Heirloom Dog Gift",https://www.etsy.com/listing/4526128843/vintage-brass-dog-tag-deep-engraved,14.35,USD,True,41.01,0,0,MaisonEchoPaw,https://www.etsy.com/shop/MaisonEchoPaw,https://i.etsystatic.com/66526169/r/il/7ef7fb/8166069310/il_794xN.8166069310_sqdw.jpg,2026-07-15T08:12:28.743Z
4408425988,"Round Solid Brass and Stainless Steel, Deep Engraved, Custom Pet ID Tag, Dog Tag, Cat Tag, Puppy ID Tag, Personalised Pet Tag, Funky Pet ID",https://www.etsy.com/listing/4408425988/round-solid-brass-and-stainless-steel,14.01,USD,False,,0,0,BespokeEngravings,https://www.etsy.com/shop/BespokeEngravings,https://i.etsystatic.com/26887859/r/il/e153e5/7418284226/il_794xN.7418284226_gije.jpg,2026-07-15T08:12:28.743Z
860843952,Dog Tag Canada /  Dog Tag / Custom Tag/ Dog Collar Personalize /  Metal Tag Dog / Dog Tag for Dogs / Dog Tag Custom / Best Dog id Tags,https://www.etsy.com/listing/860843952/dog-tag-canada-dog-tag-custom-tag-dog,18.56,USD,False,,0,0,Tag4MyPet,https://www.etsy.com/shop/Tag4MyPet,https://i.etsystatic.com/24727225/r/il/0ba5cf/3069690097/il_794xN.3069690097_logc.jpg,2026-07-15T08:12:28.743Z
1668280224,"Alphabet Dog Tag: Personalized Brass Dog Tag, Engraved Pet ID Tag, Custom Dog tag, Initial Dog Tag for Dogs, Metal Name Keychain for gift",https://www.etsy.com/listing/1668280224/alphabet-dog-tag-personalized-brass-dog,31.99,USD,False,,0,0,wagtagdesign,https://www.etsy.com/shop/wagtagdesign,https://i.etsystatic.com/10562307/r/il/ac23ef/7211923476/il_794xN.7211923476_8q10.jpg,2026-07-15T08:12:28.743Z
4385791886,"Pet Portrait Memorial Urn Plaque, Personalized Memorial Plate, Name Tag, Personalized Dog Metal Name Plate, Pet Photo Plaque",https://www.etsy.com/listing/4385791886/pet-portrait-memorial-urn-plaque,12.0,USD,True,20.0,0,0,WestWindCo,https://www.etsy.com/shop/WestWindCo,https://i.etsystatic.com/11483842/r/il/fbdd72/7279292530/il_794xN.7279292530_ipzw.jpg,2026-07-15T08:12:28.743Z
4453844406,"Solid Brass Dog Tag, Textured Finish",https://www.etsy.com/listing/4453844406/solid-brass-dog-tag-textured-finish,22.0,USD,False,,0,0,aaronalbrecht,https://www.etsy.com/shop/aaronalbrecht,https://i.etsystatic.com/6477171/r/il/1ff02c/7748514077/il_794xN.7748514077_bytl.jpg,2026-07-15T08:12:28.743Z
1159666609,"Brass Dog Tag, custom hand stamped dog tag, Pet ID tags, custom name and phone number, personalized, classy",https://www.etsy.com/listing/1159666609/brass-dog-tag-custom-hand-stamped-dog,18.0,USD,False,,0,0,ancypants,https://www.etsy.com/shop/ancypants,https://i.etsystatic.com/6222940/r/il/b23c74/3687222675/il_794xN.3687222675_2xky.jpg,2026-07-15T08:12:28.743Z
1520271535,BANKS Small: Luxury Hand Stamped Personalized Custom Pet ID Tags for Dogs and Cats in Solid Brass,https://www.etsy.com/listing/1520271535/banks-small-luxury-hand-stamped,29.99,USD,False,,0,0,blinkthings,https://www.etsy.com/shop/blinkthings,https://i.etsystatic.com/5961726/r/il/c0ff4b/5123469331/il_794xN.5123469331_6x78.jpg,2026-07-15T08:12:28.743Z
610601326,"Custom Dog Tag / Custom Pet ID Tag - Lucy - in 1.25'' Domed Bronze, Aluminum, Copper or Brass, Gift for Pet Parents or New Puppy",https://www.etsy.com/listing/610601326/custom-dog-tag-custom-pet-id-tag-lucy-in,28.0,USD,False,,0,0,theCopperPoppy,https://www.etsy.com/shop/theCopperPoppy,https://i.etsystatic.com/5803746/r/il/cf2776/250824107/il_794xN.250824107.jpg,2026-07-15T08:12:28.743Z
1721198318,Round Brass Cat ID Tag – Personalized Engraved Pet ID Name Tag for Cats and Small Dogs,https://www.etsy.com/listing/1721198318/round-brass-cat-id-tag-personalized,27.99,USD,False,,0,0,wagtagdesign,https://www.etsy.com/shop/wagtagdesign,https://i.etsystatic.com/10562307/r/il/10730e/7259901633/il_794xN.7259901633_ilkv.jpg,2026-07-15T08:12:28.743Z
1304458987,Personalized Pet Tag - Elven Scrollwork with Celtic Border - Custom Dog Cat Identification Tags - Round - Made in the USA,https://www.etsy.com/listing/1304458987/personalized-pet-tag-elven-scrollwork,26.0,USD,False,,0,0,TagologyCo,https://www.etsy.com/shop/TagologyCo,https://i.etsystatic.com/22801476/r/il/095bdd/7750390992/il_794xN.7750390992_3don.jpg,2026-07-15T08:12:28.744Z
4439197927,"Personalized Brass Pet ID Tag, Engraved Dog Cat Tag, 25mm Dog Name Tag, Custom Dog Tag for Collar, Pet Gifts, Dog ID Tag with Phone Number",https://www.etsy.com/listing/4439197927/personalized-brass-pet-id-tag-engraved,15.85,USD,True,22.65,0,0,PhototechStudio,https://www.etsy.com/shop/PhototechStudio,https://i.etsystatic.com/30283128/r/il/415ff1/7589498754/il_794xN.7589498754_gn2k.jpg,2026-07-15T08:12:28.744Z
4306278663,Brass Vinyl Record Dog Tag - Personalized Pet ID,https://www.etsy.com/listing/4306278663/brass-vinyl-record-dog-tag-personalized,15.4,USD,False,,0,0,LettersandLinks,https://www.etsy.com/shop/LettersandLinks,https://i.etsystatic.com/24323663/r/il/722fa5/6914383023/il_794xN.6914383023_lmtg.jpg,2026-07-15T08:12:28.744Z
1560327478,Personalized Pet Tag for Dog and Cat – Hand Engraved Dog ID Tag – Dog Name Tags – Cute Dog Tag – Hand Stamped – Cat Tag – Brass - Pet Gift,https://www.etsy.com/listing/1560327478/personalized-pet-tag-for-dog-and-cat,19.99,USD,False,,0,0,PuppyBrand,https://www.etsy.com/shop/PuppyBrand,https://i.etsystatic.com/27333130/r/il/999529/5329474470/il_794xN.5329474470_33md.jpg,2026-07-15T08:12:28.744Z
1883883717,"Shiny Floral Custom Deep Engraved Brass Pet Tag, Mirror finish, Personalized Dog Tag, ID tag, Brass Dog Tag, Dog Collar Tag",https://www.etsy.com/listing/1883883717/shiny-floral-custom-deep-engraved-brass,27.74,USD,True,30.83,0,0,LaserRayArts,https://www.etsy.com/shop/LaserRayArts,https://i.etsystatic.com/42890697/r/il/242e9f/7454886890/il_794xN.7454886890_rxt7.jpg,2026-07-15T08:12:28.744Z
4379572519,Solid Brass Personalized Pet Tag Raised Name Detail and Fine Textured Finish Custom ID Collar Name Tag for Cats & Dogs,https://www.etsy.com/listing/4379572519/solid-brass-personalized-pet-tag-raised,24.1,USD,True,30.13,0,0,Lescelli,https://www.etsy.com/shop/Lescelli,https://i.etsystatic.com/55149376/r/il/8b7b98/7754557638/il_794xN.7754557638_9hj3.jpg,2026-07-15T08:12:28.744Z
1260513559,"Custom Engraved 3x1 or 4x2 Solid Brass Plaque: Pet Memorial, Art Label, Military Memorial, Name Plate",https://www.etsy.com/listing/1260513559/custom-engraved-3x1-or-4x2-solid-brass,10.0,USD,False,,0,0,CustomPlaqueStudio,https://www.etsy.com/shop/CustomPlaqueStudio,https://i.etsystatic.com/35234436/r/il/a212c1/4108715641/il_794xN.4108715641_r05y.jpg,2026-07-15T08:12:28.744Z
1852502500,"Personalized Dog Tag,Dog Gift,Gold Tag,Engraved,Brass,Dog Collar Tag,Custom,Dog ID Tag,Small Dog Tag,Pet Tag,Dog Name Tag,Puppy Tag,New Dog",https://www.etsy.com/listing/1852502500/personalized-dog-tagdog-giftgold,17.0,USD,True,21.25,0,0,CoveLeather,https://www.etsy.com/shop/CoveLeather,https://i.etsystatic.com/20274676/r/il/7d4441/6655076735/il_794xN.6655076735_q7op.jpg,2026-07-15T08:12:28.744Z
4528163703,Cactus Dog Tag • Deep Engraved Pet ID • Vintage Desert Brass • Bespoke Pet Gift,https://www.etsy.com/listing/4528163703/cactus-dog-tag-deep-engraved-pet-id,9.95,USD,True,24.89,0,0,BlackGreenCraft,https://www.etsy.com/shop/BlackGreenCraft,https://i.etsystatic.com/31912792/r/il/6683ae/8227700685/il_794xN.8227700685_7vb8.jpg,2026-07-15T08:12:28.744Z
1057894559,"Tiny 1/2"" Pet ID Tag  - Cat - Dog - Personalized - Copper, Brass, Aluminum, or Nickel Silver",https://www.etsy.com/listing/1057894559/tiny-12-pet-id-tag-cat-dog-personalized,12.95,USD,False,,0,0,divinestampings,https://www.etsy.com/shop/divinestampings,https://i.etsystatic.com/6015785/r/il/5e9ea0/3276106099/il_794xN.3276106099_5mxd.jpg,2026-07-15T08:12:28.744Z
4505066949,"Custom Brass Crown Pet ID Tag, Personalized Dog Cat Name Plate, Royal Collar Charm",https://www.etsy.com/listing/4505066949/custom-brass-crown-pet-id-tag,17.99,USD,True,29.99,0,0,Pawetch,https://www.etsy.com/shop/Pawetch,https://i.etsystatic.com/63462902/r/il/bcc94a/8067175169/il_794xN.8067175169_fkr0.jpg,2026-07-15T08:12:28.744Z
4371870561,"Custom Floral Pet ID Tag in Solid Brass, Personalized Dog Name Tag, Engraved Dog Collar Tag, Cat ID Tag, Pet Tag Gift for Dog & Cat Lovers",https://www.etsy.com/listing/4371870561/custom-pet-id-tag-in-brass-floral,20.27,USD,True,48.25,0,0,FableNestStudio,https://www.etsy.com/shop/FableNestStudio,https://i.etsystatic.com/58081108/r/il/22965c/7209548350/il_794xN.7209548350_ssrb.jpg,2026-07-15T08:12:28.744Z
1661347717,"Brass name plate engraved brushed, Pet memorial plate, plaque, Custom Personalized brass plaque, Brass Sign Trophy Award",https://www.etsy.com/listing/1661347717/brass-name-plate-engraved-brushed-pet,18.67,USD,True,24.9,0,0,Presentstoday,https://www.etsy.com/shop/Presentstoday,https://i.etsystatic.com/21237246/r/il/d30919/5736096515/il_794xN.5736096515_mgww.jpg,2026-07-15T08:12:28.744Z
4515800373,"Brass Pet ID Tag, Colourful Custom Engraved Tag",https://www.etsy.com/listing/4515800373/brass-pet-id-tag-colourful-custom,17.94,USD,True,22.42,0,0,PrintChainStudio,https://www.etsy.com/shop/PrintChainStudio,https://i.etsystatic.com/50850774/r/il/f414f4/8176576627/il_794xN.8176576627_f5ws.jpg,2026-07-15T08:12:28.744Z
1787952666,Custom Brass Tags & Chits – Personalized Engraved ID Tags,https://www.etsy.com/listing/1787952666/custom-brass-tags-chits-personalized,3.0,USD,False,,0,0,R2CreativeDesign,https://www.etsy.com/shop/R2CreativeDesign,https://i.etsystatic.com/7565261/r/il/6785b3/7658608731/il_794xN.7658608731_ix5p.jpg,2026-07-15T08:12:28.744Z
1785007801,Personalized FlexiBrass Pet Memorial Plaque: Gold/Silver/Black/Copper/Rose Gold Pet Urn Name Plate,https://www.etsy.com/listing/1785007801/personalized-flexibrass-pet-memorial,4.49,USD,True,5.99,0,0,SublimeSynergyShop,https://www.etsy.com/shop/SublimeSynergyShop,https://i.etsystatic.com/53257429/r/il/4d2bfe/8156460251/il_794xN.8156460251_17cu.jpg,2026-07-15T08:12:28.744Z
1807251146,Hand Stamped Brass Pet ID Tag: Custom Dog Name Tag,https://www.etsy.com/listing/1807251146/hand-stamped-brass-pet-id-tag-custom-dog,9.8,USD,True,24.5,0,0,ChannarongStore,https://www.etsy.com/shop/ChannarongStore,https://i.etsystatic.com/53578646/r/il/31ed63/7199640946/il_794xN.7199640946_ik5f.jpg,2026-07-15T08:12:28.744Z
4441503206,"Floral Dog Name Tag, Custom Brass Pet ID Tag, Deep Engraved Dog Tag, Flower Cat Tag, Pet Collar Tag with Name, Dog ID Tag,Gift for Dog Lover",https://www.etsy.com/listing/4441503206/floral-dog-name-tag-custom-brass-pet-id,4.99,USD,True,8.32,0,0,KLJDIOHFF,https://www.etsy.com/shop/KLJDIOHFF,https://i.etsystatic.com/38411297/r/il/5a635a/7652213967/il_794xN.7652213967_bl1p.jpg,2026-07-15T08:12:28.744Z
4486696622,"Military Dog Tag For Your Dog, Available in Stainless Steel, Copper, Brass",https://www.etsy.com/listing/4486696622/military-dog-tag-for-your-dog-available,7.5,USD,False,,0,0,DogTagsForDogs,https://www.etsy.com/shop/DogTagsForDogs,https://i.etsystatic.com/18684849/r/il/d7bc90/7899908004/il_794xN.7899908004_41v0.jpg,2026-07-15T08:12:28.744Z
4326086980,Premium Hand-Stamped Brass Bone Dog Tag — Personalized Double Sided Pet Name and Phone Number — Accessory for Collar Id in Gold for Dogs.,https://www.etsy.com/listing/4326086980/premium-hand-stamped-brass-bone-dog-tag,17.59,USD,True,21.99,0,0,PawsAndTags,https://www.etsy.com/shop/PawsAndTags,https://i.etsystatic.com/22972748/r/il/0e5772/7238269767/il_794xN.7238269767_h9vi.jpg,2026-07-15T08:12:28.744Z
1248982884,"Deep Engraved, Solid Brass / Stainless steel Dog / Pet ID Tag",https://www.etsy.com/listing/1248982884/deep-engraved-solid-brass-stainless,34.96,USD,False,,0,0,uniquekeyrings,https://www.etsy.com/shop/uniquekeyrings,https://i.etsystatic.com/22541153/r/il/0074aa/3989847844/il_794xN.3989847844_h8lw.jpg,2026-07-15T08:12:28.744Z
1223956011,Round Engraved Dog Tag • Gold  Dog Tag Stainless Steel • Personalized Dog Tag • Custom Dog Tag • Dog Name Tag • Puppy Tag,https://www.etsy.com/listing/1223956011/round-engraved-dog-tag-gold-dog-tag,13.56,USD,True,15.95,0,0,SunsetPetTags,https://www.etsy.com/shop/SunsetPetTags,https://i.etsystatic.com/34796221/r/il/f7c29f/7720353218/il_794xN.7720353218_gs08.jpg,2026-07-15T08:12:28.745Z
1677944576,"Dog Tag, Dog Collar Tag, Personalized Cat Tag,losing shit dog tag, Cat ID Tag, Dog ID Tag, Dog Name Tag, Engraved Pet Tag,Cat Name Tag",https://www.etsy.com/listing/1677944576/dog-tag-dog-collar-tag-personalized-cat,11.99,USD,False,,0,0,NaughtyEngravers,https://www.etsy.com/shop/NaughtyEngravers,https://i.etsystatic.com/44443379/r/il/9c2faf/5823655528/il_794xN.5823655528_5g6k.jpg,2026-07-15T08:12:28.745Z
1703113051,Engraved Double-Side Personalized Dog Tag Hand Polished Puppy Collar Tag Brass Engraved ID Tag Cat ID,https://www.etsy.com/listing/1703113051/engraved-double-side-personalized-dog,12.0,USD,False,,0,0,AngieandAlliebyAllie,https://www.etsy.com/shop/AngieandAlliebyAllie,https://i.etsystatic.com/25825644/r/il/13d002/7934190285/il_794xN.7934190285_i60u.jpg,2026-07-15T08:12:28.745Z
4514287353,Antique Floral Vine Pet Tag Personalized Thick Solid Brass with Raised Name Plate Custom Pet ID Collar Name Tag for Cats & Dogs,https://www.etsy.com/listing/4514287353/antique-floral-vine-pet-tag-personalized,24.1,USD,True,30.13,0,0,Lescelli,https://www.etsy.com/shop/Lescelli,https://i.etsystatic.com/55149376/r/il/2c9396/8130508341/il_794xN.8130508341_h60g.jpg,2026-07-15T08:12:28.745Z
937745286,"Bone Shaped Dog Tag, Large Brass Custom Hand Stamped ID Tag for Pets",https://www.etsy.com/listing/937745286/bone-shaped-dog-tag-large-brass-custom,30.95,USD,False,,0,0,kyleemaedesigns,https://www.etsy.com/shop/kyleemaedesigns,https://i.etsystatic.com/6576336/r/il/6bd0b6/8229768569/il_794xN.8229768569_n7ad.jpg,2026-07-15T08:12:28.745Z
1041716368,"GoTags Brass Dog Tags, Engraved Pet Tag in Bone, Round & Heart Shape, Dog Tag Personalized, Pet ID Tags for Cats and Dogs, Deep Engraved",https://www.etsy.com/listing/1041716368/gotags-brass-dog-tags-engraved-pet-tag,8.95,USD,False,,0,0,GoTagsLLC,https://www.etsy.com/shop/GoTagsLLC,https://i.etsystatic.com/26986161/r/il/6c25c9/3668519852/il_794xN.3668519852_ikc2.jpg,2026-07-15T08:12:28.745Z
1792950385,"Custom Brass Pet ID Tag: Elven Script Engraved, Fantasy Dog Cat Name Tag",https://www.etsy.com/listing/1792950385/custom-brass-pet-id-tag-elven-script,16.95,USD,False,,0,0,TheFashionableFloof,https://www.etsy.com/shop/TheFashionableFloof,https://i.etsystatic.com/38679064/r/il/d046b0/6314873721/il_794xN.6314873721_qgot.jpg,2026-07-15T08:12:28.745Z
1443982300,Personalized Brass Pet ID Tag: Engraved Dog and Cat Name Tag,https://www.etsy.com/listing/1443982300/personalized-brass-pet-id-tag-engraved,19.99,USD,False,,0,0,PuppyBrand,https://www.etsy.com/shop/PuppyBrand,https://i.etsystatic.com/27333130/r/il/e1e9dd/4804071872/il_794xN.4804071872_cwqf.jpg,2026-07-15T08:12:28.745Z
4529585540,"Personalized Brass Dog ID Tag, Custom Bone Round Hexagon Shape Pet ID Tag with Phone Number, Puppy Collar Accessory, Dog ID Tag, Pet Gifts",https://www.etsy.com/listing/4529585540/personalized-brass-dog-id-tag-custom,3.99,USD,True,5.7,0,0,MeCustomShopGifts,https://www.etsy.com/shop/MeCustomShopGifts,https://i.etsystatic.com/54404589/r/il/4d139d/8131325644/il_794xN.8131325644_2s0b.jpg,2026-07-15T08:12:28.745Z
4368530755,Silicone Pet Tag - Slide on Pet Collar Quiet Dog ID Tag Custom Silent Engraved Dog or Cat Tag Silicone Engraved Pet ID Tag Collar Slide dt,https://www.etsy.com/listing/4368530755/silicone-pet-tag-slide-on-pet-collar,12.75,USD,True,15.0,0,0,TomDesign,https://www.etsy.com/shop/TomDesign,https://i.etsystatic.com/5395361/r/il/b8aa18/7193972538/il_794xN.7193972538_dhva.jpg,2026-07-15T08:12:28.745Z
4385270775,Sun Pet Collar Tag: Custom Engraved (Dog and Cat Sizes),https://www.etsy.com/listing/4385270775/pet-id-tag-sunshine-gift-for-pets,14.95,USD,False,,0,0,MurphyandMax,https://www.etsy.com/shop/MurphyandMax,https://i.etsystatic.com/15015284/r/il/205fff/8003676859/il_794xN.8003676859_639l.jpg,2026-07-15T08:12:28.745Z
4461818835,"Custom Bone Dog Tag, Hand Stamped Brass or Stainless Steel Pet ID, Made USA",https://www.etsy.com/listing/4461818835/custom-brass-stainless-steel-bone-dog,23.99,USD,False,,0,0,WaggyLife,https://www.etsy.com/shop/WaggyLife,https://i.etsystatic.com/38250169/r/il/e5c5d2/7738333148/il_794xN.7738333148_iqhs.jpg,2026-07-15T08:12:28.745Z
1487748697,Hand Stamped Pet ID Tag - Personalized Pet/Dog Tag - Dog Collar Tag - Engraved Dog Tag - Handstamped Pet Tag - Copper  Dog Tag,https://www.etsy.com/listing/1487748697/hand-stamped-pet-id-tag-personalized,18.0,USD,False,,0,0,TheWoodenWillow,https://www.etsy.com/shop/TheWoodenWillow,https://i.etsystatic.com/9271927/r/il/b9a0cf/4931085400/il_794xN.4931085400_7mp0.jpg,2026-07-15T08:12:28.745Z
1330987485,"Engraved Dog Tag, Rose Gold Dog Tag Personalized, Dog Name Tag, Custom Dog Tag, Dog ID Tag, Sand Dog Tag Personalized for Dogs, Bone Dog Tag",https://www.etsy.com/listing/1330987485/engraved-dog-tag-rose-gold-dog-tag,6.97,USD,True,9.3,0,0,UltraJoysPets,https://www.etsy.com/shop/UltraJoysPets,https://i.etsystatic.com/9295204/r/il/f4a2a2/4277827122/il_794xN.4277827122_aujj.jpg,2026-07-15T08:12:57.663Z
488872002,Personalized Deeply Engraved Stainless Steel Dog Tag - Long Lasting DEEP Engraving,https://www.etsy.com/listing/488872002/custom-deep-engraved-stainless-steel-pet,14.96,USD,True,19.95,0,0,PawsitivelyPetTags,https://www.etsy.com/shop/PawsitivelyPetTags,https://i.etsystatic.com/14089126/r/il/17c07c/2549133276/il_794xN.2549133276_8ywm.jpg,2026-07-15T08:12:57.664Z
4435857690,"Personalized Brass Pet ID Tag, Engraved Dog Cat Tag, 30mm, 25mm Dog Name Tag, Dog Tag for Collar, Pet Gifts, Dog ID Tag with Phone Number",https://www.etsy.com/listing/4435857690/personalized-brass-pet-id-tag-engraved,15.85,USD,True,22.65,0,0,PhototechStudio,https://www.etsy.com/shop/PhototechStudio,https://i.etsystatic.com/30283128/r/il/e77ff6/7617003720/il_794xN.7617003720_2zx0.jpg,2026-07-15T08:12:57.665Z
